user_id,trip_id,start_lat,start_lon,end_lat,end_lon,distance_km,speed_kmh,traffic,weather,vehicle_type,timestamp,day_of_week,is_weekend
U36064,T44964,24.7558,67.7584,24.5489,67.6965,4.14,50.52968970592479,Medium,Clear,Car,2025-01-21 12:28:00,1,0
U36065,T44965,24.293,67.9828,24.2576,67.5438,14.14,31.870689102798742,Medium,Rain,Bike,2025-01-13 06:29:00,0,0
U36066,T44966,24.0894,67.2319,24.0587,67.381,27.11,39.8522210813779,Medium,Clear,Car,2025-01-13 18:45:00,0,0
U36067,T44967,24.432,66.9238,24.4142,67.3352,24.01,42.374309451534025,Low,Clear,Bus,2025-01-27 13:51:00,0,0
U36068,T44968,25.3661,67.2577,25.1561,67.6001,3.86,23.540803747201988,High,Clear,Car,2025-01-03 05:53:00,4,0
U36069,T44969,25.0214,67.3099,24.6038,67.0018,9.47,39.115487619416186,Medium,Clear,Bike,2025-01-13 07:30:00,0,0
U36070,T44970,24.2052,67.1145,24.0426,67.5109,6.56,51.106494847629136,Medium,Clear,Car,2025-01-23 11:57:00,3,0
U36071,T44971,24.1809,66.9084,24.6282,66.5419,28.87,29.70845598502617,Low,Clear,Bike,2025-01-09 03:40:00,3,0
U36072,T44972,24.4819,66.6051,24.1982,66.3565,27.85,31.15421828227088,Medium,Clear,Bus,2025-01-25 12:14:00,5,1
U36073,T44973,25.094,66.5095,25.2953,66.766,14.62,20.830619485452562,High,Clear,Bike,2025-01-06 00:11:00,0,0
U36074,T44974,25.2544,66.7623,25.1386,67.2305,24.89,26.572523145385972,High,Clear,Bus,2025-01-11 22:13:00,5,1
U36075,T44975,24.6545,67.6115,24.5336,67.6017,5.59,58.952844208988324,Low,Clear,Bus,2025-01-30 12:55:00,3,0
U36076,T44976,24.6063,67.6111,24.2044,67.8079,2.45,51.72319987356093,Low,Rain,Car,2025-01-27 21:38:00,0,0
U36077,T44977,25.3892,66.7385,25.3814,67.1867,26.44,55.652371220519825,Low,Clear,Bike,2025-01-11 13:41:00,5,1
U36078,T44978,24.6066,66.6205,24.8721,66.2784,5.11,27.001259165730733,High,Clear,Bus,2025-01-12 08:30:00,6,1
U36079,T44979,25.0914,67.3863,25.506,67.3299,15.86,42.034879043924796,Low,Clear,Car,2025-01-16 15:00:00,3,0
U36080,T44980,24.7919,66.8964,24.5889,66.751,1.15,18.350403911027172,High,Clear,Bike,2025-01-10 00:05:00,4,0
U36081,T44981,25.3757,66.6042,25.4128,66.715,12.62,33.4351703158015,Low,Clear,Bus,2025-01-19 12:49:00,6,1
U36082,T44982,25.0785,66.6494,25.1159,66.762,24.01,36.95953341427213,Medium,Clear,Bus,2025-01-08 11:15:00,2,0
U36083,T44983,25.2167,66.8771,24.7431,67.0698,28.05,46.35331970879052,Low,Rain,Bike,2025-01-03 02:54:00,4,0
U36084,T44984,24.4673,66.9512,24.7442,66.6533,4.37,19.023525875277922,Low,Rain,Bike,2025-01-27 15:18:00,0,0
U36085,T44985,24.0224,67.7199,24.216,67.49,11.92,35.280292369941655,High,Clear,Car,2025-01-03 03:53:00,4,0
U36086,T44986,24.7271,67.7996,24.8935,67.3335,7.32,37.46994112159385,Low,Clear,Car,2025-01-25 01:57:00,5,1
U36087,T44987,24.0947,67.1058,24.3783,66.6621,22.73,17.840320223548616,High,Rain,Bus,2025-01-05 08:53:00,6,1
U36088,T44988,24.5106,66.7864,24.8629,67.2777,24.65,32.57593067561336,Medium,Clear,Bike,2025-01-04 14:20:00,5,1
U36089,T44989,24.4787,67.495,24.5153,67.6935,21.87,17.48620223917596,High,Clear,Bus,2025-01-30 22:14:00,3,0
U36090,T44990,25.3404,67.8221,25.3391,67.3497,26.04,25.22617076351888,Low,Fog,Car,2025-01-20 21:59:00,0,0
U36091,T44991,24.0437,67.8189,24.321,67.773,12.69,36.90214258661004,Low,Rain,Car,2025-01-18 06:47:00,5,1
U36092,T44992,24.3528,67.6739,24.7652,67.9091,22.7,48.12757422563177,Low,Clear,Bus,2025-01-18 03:14:00,5,1
U36093,T44993,24.7661,67.6428,24.9759,67.2353,10.82,27.39599376556066,High,Clear,Car,2025-01-22 19:42:00,2,0
U36094,T44994,24.2318,67.7746,24.137,68.1265,25.97,14.428353969069583,High,Rain,Bike,2025-01-15 19:47:00,2,0
U36095,T44995,24.5578,66.6505,25.0174,66.7451,1.74,48.92478727993762,Medium,Clear,Bike,2025-01-25 23:11:00,5,1
U36096,T44996,24.4713,66.9121,24.535,66.9983,16.96,31.42693789374168,High,Clear,Bus,2025-01-29 02:35:00,2,0
U36097,T44997,25.3013,66.9015,25.3532,67.0509,16.03,32.88138252879438,Low,Clear,Bike,2025-01-07 23:04:00,1,0
U36098,T44998,24.349,67.0081,24.6074,67.2256,2.86,24.110431593837625,Medium,Clear,Car,2025-01-11 00:01:00,5,1
U36099,T44999,24.5315,67.7199,24.739,67.5408,27.8,31.340823639492914,High,Clear,Car,2025-01-07 05:48:00,1,0
U36100,T45000,25.4922,67.1055,25.9187,66.6087,28.77,24.50771353750383,High,Rain,Bike,2025-01-24 20:31:00,4,0
U36101,T45001,24.855,67.2031,24.5232,67.6676,3.42,24.717985731897176,Medium,Fog,Bus,2025-01-13 07:52:00,0,0
U36102,T45002,25.4677,67.5145,25.1148,67.2698,1.71,33.10643566483386,Medium,Clear,Car,2025-01-25 06:51:00,5,1
U36103,T45003,24.1405,67.8668,23.8776,67.603,2.7,26.83220478653198,High,Clear,Bike,2025-01-03 00:13:00,4,0
U36104,T45004,24.3032,67.488,24.4858,67.7192,13.17,55.49183194494499,Low,Clear,Bike,2025-01-20 11:43:00,0,0
U36105,T45005,24.6108,66.5566,24.4491,66.3197,4.19,37.912833494180774,Low,Clear,Car,2025-01-05 16:21:00,6,1
U36106,T45006,24.0272,67.0303,24.4035,67.1575,24.32,38.611009991387355,Low,Rain,Bike,2025-01-01 00:08:00,2,0
U36107,T45007,24.7327,66.9603,24.4067,66.4889,1.69,33.244718085517924,Low,Clear,Bus,2025-01-21 06:06:00,1,0
U36108,T45008,24.468,66.9799,24.0783,66.6837,19.91,55.751224423441954,Low,Clear,Bus,2025-01-04 00:35:00,5,1
U36109,T45009,24.0685,67.165,24.3916,66.8226,15.8,25.7541755354149,Medium,Fog,Bus,2025-01-05 01:38:00,6,1
U36110,T45010,24.7384,67.0276,24.8649,66.6644,21.05,24.62828981075388,Medium,Clear,Bike,2025-01-11 12:05:00,5,1
U36111,T45011,24.4558,67.5725,24.4392,67.3414,23.66,27.468610294665012,High,Clear,Car,2025-01-21 08:04:00,1,0
U36112,T45012,24.8308,67.6707,24.4844,67.2646,2.98,44.964195146914264,Medium,Clear,Bus,2025-01-20 14:06:00,0,0
U36113,T45013,24.9089,67.468,24.8446,67.021,18.68,59.6058344451189,Low,Clear,Bus,2025-01-02 11:58:00,3,0
U36114,T45014,24.5469,67.4659,24.5624,67.1218,11.26,45.206333838333585,Low,Rain,Bus,2025-01-07 00:48:00,1,0
U36115,T45015,24.1527,67.3741,24.2584,67.3464,11.92,29.38803723519144,High,Clear,Car,2025-01-17 06:57:00,4,0
U36116,T45016,24.8375,66.517,25.1875,66.6051,10.84,30.2807522752102,High,Clear,Bus,2025-01-06 08:01:00,0,0
U36117,T45017,24.9841,67.3957,25.0627,67.1,8.83,58.640673805299315,Low,Clear,Bike,2025-01-26 00:40:00,6,1
U36118,T45018,24.1484,67.676,24.1643,67.2658,5.43,17.75805736130031,High,Clear,Bike,2025-01-03 02:26:00,4,0
U36119,T45019,24.0495,67.5127,23.6954,67.627,11.82,37.049531144353,Low,Clear,Bike,2025-01-02 12:45:00,3,0
U36120,T45020,24.2139,67.6205,24.0107,67.9591,21.61,34.43157669467954,Low,Clear,Bus,2025-01-11 12:16:00,5,1
U36121,T45021,24.023,67.5794,23.5987,67.8181,23.58,24.80367189699845,High,Clear,Bus,2025-01-06 09:27:00,0,0
U36122,T45022,25.4513,67.9302,25.4585,67.9191,19.62,22.43524215402297,High,Clear,Bus,2025-01-08 23:19:00,2,0
U36123,T45023,24.823,67.0941,24.8608,67.1784,18.87,25.89914850185651,Low,Rain,Car,2025-01-17 20:32:00,4,0
U36124,T45024,24.3672,66.6209,23.9691,66.8787,18.35,40.48310453410769,Low,Fog,Car,2025-01-19 06:37:00,6,1
U36125,T45025,24.6008,67.5022,24.9487,67.4813,14.59,39.88921227235524,Medium,Clear,Car,2025-01-18 16:54:00,5,1
U36126,T45026,24.3287,66.5497,23.8788,66.0754,29.54,30.50886485165235,High,Clear,Bus,2025-01-17 02:36:00,4,0
U36127,T45027,24.963,67.5783,25.058,67.1336,7.75,13.895705805732545,High,Fog,Bus,2025-01-29 17:29:00,2,0
U36128,T45028,25.3825,67.3674,25.8376,67.2306,16.97,33.96623965575006,Low,Clear,Car,2025-01-21 22:26:00,1,0
U36129,T45029,24.741,67.3912,24.9995,67.1904,6.67,43.61619475674568,Low,Fog,Bus,2025-01-22 07:19:00,2,0
U36130,T45030,24.0143,67.0504,23.5648,66.9763,22.38,31.78318798641236,High,Clear,Car,2025-01-26 14:46:00,6,1
U36131,T45031,24.0113,67.1781,23.8727,66.7435,28.9,48.13333888684468,Medium,Clear,Car,2025-01-26 22:58:00,6,1
U36132,T45032,25.1949,67.2249,25.4956,67.5157,28.71,40.914227158821234,Low,Clear,Bus,2025-01-27 16:16:00,0,0
U36133,T45033,24.3467,66.5715,24.3545,66.1383,15.13,16.51977415858394,High,Rain,Bus,2025-01-26 07:54:00,6,1
U36134,T45034,24.4985,67.3778,24.6963,67.1176,6.64,22.041329508352376,High,Clear,Car,2025-01-11 08:58:00,5,1
U36135,T45035,25.4859,67.0587,25.2463,67.0526,19.1,53.83892018169539,Low,Clear,Car,2025-01-12 21:15:00,6,1
U36136,T45036,24.1928,67.8666,24.0586,67.9444,3.53,28.723935604070093,Medium,Clear,Car,2025-01-27 14:31:00,0,0
U36137,T45037,24.3993,67.1796,24.3562,67.6334,15.13,51.31702521971319,Medium,Clear,Bus,2025-01-09 23:07:00,3,0
U36138,T45038,25.2386,66.9796,25.4249,67.0721,9.37,55.627739952787415,Low,Rain,Bus,2025-01-08 16:07:00,2,0
U36139,T45039,25.1774,67.839,24.7244,67.5922,11.4,43.399526582518696,Low,Rain,Bike,2025-01-25 11:00:00,5,1
U36140,T45040,25.3001,67.0899,25.3285,67.4677,22.18,42.89585181741947,Low,Clear,Bus,2025-01-11 16:07:00,5,1
U36141,T45041,24.2187,67.01,24.6233,67.311,25.58,15.71432649418649,High,Rain,Car,2025-01-07 15:30:00,1,0
U36142,T45042,25.1789,67.456,24.842,67.7129,19.66,30.681497476478203,Low,Clear,Bike,2025-01-05 12:44:00,6,1
U36143,T45043,24.4388,67.5719,24.109,67.1336,7.88,19.356975678039788,High,Clear,Car,2025-01-10 19:24:00,4,0
U36144,T45044,24.7458,67.4019,24.8561,67.1423,27.39,59.959265513463606,Low,Clear,Car,2025-01-18 03:22:00,5,1
U36145,T45045,24.1159,67.3999,23.7966,67.6877,13.31,30.000585383325607,Medium,Clear,Bus,2025-01-12 04:45:00,6,1
U36146,T45046,25.0038,67.3917,24.9915,67.5852,18.95,21.20103679422878,High,Clear,Bus,2025-01-09 23:24:00,3,0
U36147,T45047,24.1476,67.3926,24.0284,66.9413,23.22,46.91893420781242,Low,Clear,Bus,2025-01-03 13:34:00,4,0
U36148,T45048,25.2845,67.0716,25.5463,67.4364,10.04,30.598509934815095,High,Rain,Car,2025-01-02 19:52:00,3,0
U36149,T45049,24.7894,67.6345,24.3334,67.6178,24.42,32.53582360553797,Medium,Clear,Bus,2025-01-30 15:36:00,3,0
U36150,T45050,25.0315,67.7372,24.6875,67.7355,13.87,30.725599138274912,High,Clear,Bus,2025-01-06 19:28:00,0,0
U36151,T45051,24.3573,67.0863,24.0559,66.9199,4.22,21.926961120041774,High,Clear,Car,2025-01-20 20:41:00,0,0
U36152,T45052,24.2267,67.5322,24.3825,67.0354,19.12,46.36241751411871,Low,Clear,Bus,2025-01-09 02:04:00,3,0
U36153,T45053,25.3206,66.6635,25.3852,66.4467,28.52,34.277965150431704,Low,Clear,Bike,2025-01-19 12:24:00,6,1
U36154,T45054,24.1018,67.6833,24.5602,67.5539,1.11,25.764844786273635,Medium,Rain,Bike,2025-01-28 19:17:00,1,0
U36155,T45055,24.6076,67.132,24.8248,66.9357,28.5,29.111329182494817,High,Clear,Bike,2025-01-15 07:29:00,2,0
U36156,T45056,24.8643,67.93,24.4776,68.341,20.41,37.84157193524826,Medium,Clear,Bus,2025-01-30 05:26:00,3,0
U36157,T45057,24.0733,67.2153,24.4994,67.4049,14.83,14.956376100952426,High,Rain,Bus,2025-01-20 10:09:00,0,0
U36158,T45058,24.3252,66.8658,23.954,66.8299,17.41,23.260608926767574,High,Clear,Bike,2025-01-08 14:39:00,2,0
U36159,T45059,24.9829,67.8769,24.9492,67.8313,29.77,34.14071145428972,Medium,Fog,Bus,2025-01-02 22:25:00,3,0
U36160,T45060,24.6244,66.639,24.4537,66.7871,10.07,31.062687045030106,Low,Rain,Bike,2025-01-30 16:00:00,3,0
U36161,T45061,24.7929,67.9464,24.4984,67.9833,24.24,48.92835004651679,Medium,Clear,Bus,2025-01-05 21:22:00,6,1
U36162,T45062,25.4312,67.7321,25.6546,67.7092,16.65,32.65003742486704,Low,Clear,Bus,2025-01-26 20:00:00,6,1
U36163,T45063,24.127,66.9845,24.5108,67.3615,28.73,37.94638239404482,Low,Fog,Bike,2025-01-23 00:02:00,3,0
U36164,T45064,24.9798,67.5857,25.2623,67.1628,13.84,48.65782210756305,Low,Clear,Bus,2025-01-28 14:44:00,1,0
U36165,T45065,25.4784,67.2939,25.1772,67.3003,13.52,35.381176618184654,Medium,Clear,Bike,2025-01-28 22:40:00,1,0
U36166,T45066,24.6597,67.7787,24.4143,68.2661,8.67,47.72420172445834,Medium,Clear,Bus,2025-01-01 16:00:00,2,0
U36167,T45067,25.3312,67.0821,24.9517,67.1211,28.63,23.71495645208482,Medium,Clear,Bus,2025-01-13 17:48:00,0,0
U36168,T45068,24.266,67.2228,24.4239,67.1151,12.29,32.961660911507394,High,Clear,Bus,2025-01-06 13:28:00,0,0
U36169,T45069,24.1261,67.1454,23.9754,67.1631,29.86,41.43500232552151,Low,Clear,Bus,2025-01-13 15:50:00,0,0
U36170,T45070,25.1276,67.9084,25.2197,68.0734,10.59,20.989868790029135,High,Clear,Bus,2025-01-10 23:15:00,4,0
U36171,T45071,24.8008,67.966,25.0788,68.3422,2.63,26.079700880315134,Medium,Clear,Bus,2025-01-15 14:36:00,2,0
U36172,T45072,25.0723,67.8708,25.5628,67.5358,26.44,22.72349309811803,High,Clear,Bike,2025-01-27 08:11:00,0,0
U36173,T45073,24.1531,67.2616,23.7799,66.991,26.66,20.9954582356731,High,Clear,Bike,2025-01-24 10:16:00,4,0
U36174,T45074,25.3308,67.4073,25.3324,67.8564,22.69,38.08456088586917,Low,Clear,Bus,2025-01-21 02:16:00,1,0
U36175,T45075,24.512,66.7296,24.8381,66.9977,29.78,24.26652223036158,High,Rain,Car,2025-01-22 13:48:00,2,0
U36176,T45076,24.4972,67.4904,24.0329,67.3774,5.54,55.15169508268376,Low,Clear,Bike,2025-01-29 05:17:00,2,0
U36177,T45077,25.1087,66.6994,25.4599,67.0504,19.89,30.06581000345771,High,Clear,Bus,2025-01-22 08:20:00,2,0
U36178,T45078,24.7213,66.7765,24.554,66.445,18.72,50.92537290539057,Low,Clear,Bus,2025-01-24 20:36:00,4,0
U36179,T45079,25.0618,67.6125,25.2438,67.7285,10.03,28.025734829525206,High,Clear,Bike,2025-01-14 21:06:00,1,0
U36180,T45080,24.1765,67.6423,24.3833,68.0043,10.22,47.14690185013833,Low,Clear,Bus,2025-01-09 03:04:00,3,0
U36181,T45081,24.4165,67.2042,24.0443,67.0233,12.59,44.4861698966636,Medium,Clear,Bike,2025-01-30 21:57:00,3,0
U36182,T45082,24.2049,67.9485,23.8185,67.453,22.46,18.08072850771949,High,Rain,Car,2025-01-18 14:04:00,5,1
U36183,T45083,25.1085,67.9718,24.9077,68.2453,14.74,51.33322220369207,Medium,Clear,Bike,2025-01-28 05:45:00,1,0
U36184,T45084,25.1837,67.5587,25.4894,68.0263,6.44,20.486849867306496,Medium,Clear,Bike,2025-01-06 19:59:00,0,0
U36185,T45085,24.7838,67.3462,24.9856,67.5521,24.46,52.67501871516169,Medium,Clear,Bus,2025-01-25 07:25:00,5,1
U36186,T45086,24.8715,66.8965,24.966,66.8394,12.74,16.133602611132762,Medium,Fog,Bike,2025-01-25 07:31:00,5,1
U36187,T45087,25.3191,67.4203,25.4385,67.4623,16.32,35.0380480583405,High,Clear,Car,2025-01-21 10:31:00,1,0
U36188,T45088,24.0081,66.6561,23.9454,66.2257,24.35,38.356738423671224,Low,Fog,Car,2025-01-09 16:00:00,3,0
U36189,T45089,24.2505,66.95,24.2583,67.288,8.75,15.054213970912222,High,Clear,Bus,2025-01-07 18:54:00,1,0
U36190,T45090,24.3552,66.6725,24.7725,66.4794,3.96,27.63409146175871,High,Clear,Bus,2025-01-30 05:06:00,3,0
U36191,T45091,24.4155,67.1315,24.4046,67.4784,21.03,50.701075082078646,Low,Clear,Bike,2025-01-17 23:01:00,4,0
U36192,T45092,24.0044,66.5799,23.5819,66.8718,5.61,25.52824669247959,High,Clear,Bus,2025-01-25 08:17:00,5,1
U36193,T45093,24.9701,66.9985,25.1002,67.102,13.89,25.481841004763332,High,Clear,Bike,2025-01-26 08:02:00,6,1
U36194,T45094,25.2108,67.1187,25.1866,67.6075,19.04,46.70283551812601,Medium,Clear,Bus,2025-01-22 12:55:00,2,0
U36195,T45095,25.3141,67.6155,25.0129,68.0668,24.46,21.872701419051722,High,Fog,Car,2025-01-23 08:58:00,3,0
U36196,T45096,24.34,67.6989,24.4851,67.3315,19.93,42.38050107499827,Low,Clear,Bike,2025-01-28 00:03:00,1,0
U36197,T45097,24.5053,67.9145,24.7229,68.1323,19.1,26.674380102776393,Medium,Clear,Car,2025-01-21 19:22:00,1,0
U36198,T45098,24.0009,66.9174,23.7513,67.2049,26.37,29.624370169971407,Medium,Clear,Bike,2025-01-17 04:28:00,4,0
U36199,T45099,25.2709,67.5588,25.1824,67.8784,9.58,30.000983860850052,Medium,Rain,Bus,2025-01-19 19:19:00,6,1
U36200,T45100,24.3191,67.6281,24.3983,67.8546,29.01,24.69882038162432,High,Clear,Bus,2025-01-12 07:37:00,6,1
U36201,T45101,24.1726,67.6671,24.0554,67.1721,3.86,66.92803409170465,Low,Clear,Bus,2025-01-18 05:10:00,5,1
U36202,T45102,24.0496,67.5228,24.3236,67.3304,24.96,15.78824901309003,High,Clear,Bus,2025-01-02 17:21:00,3,0
U36203,T45103,24.0331,67.2511,24.3142,67.6049,18.02,13.553080296638758,Medium,Rain,Car,2025-01-11 11:26:00,5,1
U36204,T45104,24.9031,67.2397,24.4848,67.6752,5.92,50.25631632971729,Low,Clear,Car,2025-01-24 01:50:00,4,0
U36205,T45105,24.092,66.5714,24.2145,66.723,29.82,39.13767477457548,Medium,Rain,Bike,2025-01-12 02:30:00,6,1
U36206,T45106,24.2243,67.2477,23.9847,67.1405,4.76,62.197571830030896,Low,Clear,Car,2025-01-16 16:01:00,3,0
U36207,T45107,24.5324,66.8703,24.6449,66.791,14.65,44.95871577149459,Low,Clear,Bus,2025-01-06 20:18:00,0,0
U36208,T45108,25.3839,67.3104,25.5246,67.1729,3.55,16.424963156847507,High,Rain,Bus,2025-01-26 18:59:00,6,1
U36209,T45109,24.6837,67.1145,24.909,66.9831,27.31,25.83588134580936,High,Clear,Car,2025-01-12 23:53:00,6,1
U36210,T45110,25.3228,67.0881,25.0363,67.3402,6.39,46.14632223978349,Low,Rain,Bike,2025-01-20 03:48:00,0,0
U36211,T45111,24.5984,67.7662,24.9043,67.3732,22.14,28.69188450773171,High,Clear,Car,2025-01-23 20:12:00,3,0
U36212,T45112,25.2305,67.7237,25.2309,68.1608,17.21,28.07343882085826,High,Clear,Bike,2025-01-22 07:05:00,2,0
U36213,T45113,25.0903,67.1443,24.9892,67.4833,19.96,22.77459707048682,High,Rain,Bike,2025-01-19 17:09:00,6,1
U36214,T45114,24.4462,67.837,24.2503,67.8143,25.6,22.798091040612793,High,Clear,Bus,2025-01-04 19:52:00,5,1
U36215,T45115,25.409,67.3009,25.2353,67.0782,18.45,25.820664038036778,High,Clear,Car,2025-01-24 18:03:00,4,0
U36216,T45116,24.672,66.8069,24.426,67.1043,2.01,27.960445548848355,Medium,Rain,Car,2025-01-08 14:27:00,2,0
U36217,T45117,24.7371,67.3426,24.979,67.6713,19.3,26.124564340729254,High,Rain,Car,2025-01-20 06:09:00,0,0
U36218,T45118,24.4572,66.7273,24.12,66.4991,10.16,48.32915727444115,Low,Clear,Bus,2025-01-21 11:34:00,1,0
U36219,T45119,25.0552,67.4747,24.844,67.2826,28.72,32.15908627057201,High,Clear,Car,2025-01-08 05:45:00,2,0
U36220,T45120,25.259,66.8783,24.8935,66.6142,12.39,45.9690791647223,Low,Clear,Car,2025-01-22 15:42:00,2,0
U36221,T45121,24.8521,67.218,25.0153,67.6637,12.98,21.53857279976055,Medium,Rain,Bike,2025-01-18 12:34:00,5,1
U36222,T45122,24.927,67.0834,24.4711,67.1894,7.61,33.31356215961504,High,Clear,Bus,2025-01-28 12:02:00,1,0
U36223,T45123,24.9631,67.8317,24.8534,68.1985,19.66,34.7862783953403,Medium,Clear,Car,2025-01-06 23:34:00,0,0
U36224,T45124,24.8261,67.9817,24.3949,67.8916,14.16,30.10208287163733,Medium,Clear,Car,2025-01-15 23:59:00,2,0
U36225,T45125,24.7744,67.5694,24.6152,67.9607,24.43,50.79708113599489,Low,Rain,Car,2025-01-10 01:20:00,4,0
U36226,T45126,24.2246,66.9161,24.4168,66.9015,3.89,47.06678754985261,Low,Clear,Car,2025-01-28 12:37:00,1,0
U36227,T45127,25.004,66.779,24.7943,66.6385,24.3,61.76683287061643,Low,Clear,Bike,2025-01-12 06:05:00,6,1
U36228,T45128,25.3241,67.9763,25.1374,67.9021,26.61,25.841750333847926,Medium,Clear,Bus,2025-01-20 18:43:00,0,0
U36229,T45129,25.2911,67.4225,25.6305,67.6592,27.2,28.437811023845324,Medium,Clear,Bus,2025-01-23 12:00:00,3,0
U36230,T45130,24.2969,66.7415,24.7272,67.1193,23.69,21.67284855272697,High,Rain,Bike,2025-01-07 10:35:00,1,0
U36231,T45131,25.2388,67.6246,25.0371,68.0796,8.37,29.105923680548315,Low,Clear,Car,2025-01-11 21:03:00,5,1
U36232,T45132,24.0361,66.756,24.354,67.1882,1.76,69.31104956167762,Low,Clear,Bus,2025-01-06 23:40:00,0,0
U36233,T45133,25.2239,66.7589,24.9845,66.8944,16.75,71.97383815439228,Low,Clear,Bus,2025-01-06 22:39:00,0,0
U36234,T45134,24.4697,67.898,24.4659,67.8441,29.63,32.14542980797296,High,Clear,Bus,2025-01-09 10:44:00,3,0
U36235,T45135,24.5994,67.6882,24.9146,67.2544,16.41,33.092158520661584,High,Clear,Car,2025-01-23 10:04:00,3,0
U36236,T45136,24.4436,66.9319,24.7679,66.8956,11.05,31.356830045375645,High,Clear,Bus,2025-01-26 19:39:00,6,1
U36237,T45137,24.0495,67.2987,24.4205,66.9084,13.8,48.93112885480147,Medium,Clear,Car,2025-01-15 18:48:00,2,0
U36238,T45138,25.2131,66.7482,24.7678,66.3356,23.48,19.012343560576248,High,Clear,Car,2025-01-02 18:55:00,3,0
U36239,T45139,24.2296,67.7685,24.2058,67.4749,17.04,17.52032272378295,High,Clear,Car,2025-01-28 19:20:00,1,0
U36240,T45140,24.7684,67.6476,25.0699,67.8279,5.62,49.58617196308415,Low,Clear,Bike,2025-01-30 00:10:00,3,0
U36241,T45141,24.839,66.5309,25.0784,66.495,13.11,35.20882202659955,High,Clear,Car,2025-01-05 01:01:00,6,1
U36242,T45142,24.4101,66.5256,23.9812,66.8192,3.73,46.99987027170111,Low,Clear,Car,2025-01-24 15:52:00,4,0
U36243,T45143,24.8332,67.8096,24.4999,67.9208,6.91,54.863426787558986,Low,Rain,Car,2025-01-15 23:47:00,2,0
U36244,T45144,24.3128,66.642,24.3977,66.6668,26.9,31.203968966268246,High,Clear,Car,2025-01-11 21:10:00,5,1
U36245,T45145,24.546,67.8406,24.988,67.9291,14.2,20.2937211590019,High,Clear,Bus,2025-01-04 09:53:00,5,1
U36246,T45146,24.6718,66.6278,24.6279,66.6963,16.93,34.41483587142017,Medium,Clear,Bus,2025-01-24 21:17:00,4,0
U36247,T45147,24.9775,67.2693,25.3974,67.2668,29.01,38.10534690035322,Low,Clear,Bus,2025-01-25 11:39:00,5,1
U36248,T45148,25.257,67.4811,25.6237,67.5427,27.58,57.666033001523196,Low,Clear,Bike,2025-01-21 07:58:00,1,0
U36249,T45149,25.1202,67.5376,25.2951,67.1178,9.73,25.34456357786359,High,Fog,Bus,2025-01-08 05:05:00,2,0
U36250,T45150,24.6051,67.9368,24.1207,67.7385,8.62,61.608862724097776,Low,Clear,Bike,2025-01-25 20:46:00,5,1
U36251,T45151,25.1131,67.0408,25.418,66.8731,3.68,27.006755003135194,Low,Rain,Car,2025-01-16 23:33:00,3,0
U36252,T45152,24.3514,67.9176,24.1145,67.5676,23.32,24.75302681388353,Medium,Rain,Bike,2025-01-02 16:17:00,3,0
U36253,T45153,24.7702,66.9524,24.9427,67.2396,23.37,24.77341678765113,Medium,Clear,Bike,2025-01-09 07:56:00,3,0
U36254,T45154,25.4064,67.957,25.6277,68.3301,26.42,48.897302659473695,Low,Rain,Car,2025-01-17 04:28:00,4,0
U36255,T45155,24.3209,67.3131,24.4038,66.882,28.25,22.222985998811772,Medium,Clear,Bike,2025-01-12 05:05:00,6,1
U36256,T45156,24.6209,66.6126,24.5665,66.7949,2.55,17.978661632331857,High,Fog,Car,2025-01-10 10:04:00,4,0
U36257,T45157,24.7998,67.2454,25.0016,67.2691,12.13,28.431636269479245,High,Clear,Car,2025-01-23 15:06:00,3,0
U36258,T45158,25.1501,67.965,25.4862,67.6237,19.18,31.75446140377132,High,Clear,Bus,2025-01-14 09:17:00,1,0
U36259,T45159,24.6118,66.7589,24.1379,66.2961,2.42,33.46141111338763,Low,Clear,Bus,2025-01-24 02:36:00,4,0
U36260,T45160,24.6847,67.7361,24.9165,68.1212,25.95,40.53678608448441,Low,Clear,Bike,2025-01-08 14:59:00,2,0
U36261,T45161,24.1865,67.6938,24.4186,67.4092,22.94,63.637375724439266,Low,Clear,Car,2025-01-09 14:02:00,3,0
U36262,T45162,24.7763,66.8594,24.7626,67.3083,10.16,32.15404853808433,High,Clear,Bus,2025-01-06 05:02:00,0,0
U36263,T45163,24.9936,66.7688,24.6029,66.5676,7.22,52.5221098873622,Low,Clear,Bus,2025-01-10 16:29:00,4,0
U36264,T45164,24.5513,67.0028,24.1659,67.3007,27.42,32.37194076062186,High,Clear,Bike,2025-01-09 19:34:00,3,0
U36265,T45165,24.8127,67.9451,24.5548,68.1837,24.47,40.22787204871037,Medium,Clear,Bus,2025-01-10 14:00:00,4,0
U36266,T45166,24.9067,66.6778,24.9012,66.7793,19.71,20.263588385713952,High,Clear,Bike,2025-01-16 19:43:00,3,0
U36267,T45167,25.2318,66.763,25.4539,66.7726,28.79,27.05332478529425,High,Clear,Bus,2025-01-11 10:44:00,5,1
U36268,T45168,24.5834,66.6667,24.7036,66.4654,15.01,16.76547986338714,High,Clear,Car,2025-01-12 06:05:00,6,1
U36269,T45169,25.377,67.0933,25.1772,67.3649,25.81,17.675807156724737,High,Rain,Bike,2025-01-16 18:10:00,3,0
U36270,T45170,24.4102,67.1333,24.1651,67.1199,26.07,32.9987343993993,High,Clear,Car,2025-01-17 17:01:00,4,0
