start_lat,start_lon,end_lat,end_lon,distance_km,direct_distance_km,hour,day_of_week,is_weekend,is_peak_hour,traffic_High,traffic_Low,traffic_Medium,weather_Clear,weather_Fog,weather_Rain,vehicle_type_Bike,vehicle_type_Bus,vehicle_type_Car,speed_kmh
24.9493,67.2474,24.8375,67.2636,6.29,12.538518579014617,14,2,0,0,0,1,0,1,0,0,0,1,0,69.38391381811985
24.5925,67.7937,24.2259,67.8682,5.71,41.45616707408348,12,3,0,0,0,0,1,1,0,0,1,0,0,41.17541007330951
24.223,67.7864,24.343,68.1418,17.59,38.41417621616919,22,2,0,0,1,0,0,1,0,0,0,1,0,20.504313821563745
24.537,66.5009,24.3012,66.4598,9.62,26.547925636189216,20,3,0,0,0,1,0,1,0,0,1,0,0,63.62558466945123
24.6184,67.0516,25.0999,67.24,29.48,56.81437049139916,12,5,1,0,0,1,0,1,0,0,0,1,0,43.53933859582911
25.3286,66.5414,25.4691,66.9715,12.63,45.94035107696093,15,2,0,0,0,1,0,1,0,0,1,0,0,39.85991487492964
25.1178,66.5382,25.3226,66.3545,15.1,29.327188816480284,13,3,0,0,0,1,0,0,0,1,0,1,0,43.923880846697465
24.7222,67.5357,24.6724,67.9983,7.52,47.060463367519695,1,6,1,0,1,0,0,1,0,0,1,0,0,17.31118682608931
25.2487,67.6241,25.6909,67.9853,17.28,61.094332764482544,17,6,1,1,1,0,0,1,0,0,0,1,0,23.65986658261402
24.9183,67.6801,25.376,67.6286,14.14,51.1572297622142,0,2,0,0,0,0,1,1,0,0,1,0,0,26.49728514507889
24.8683,66.9968,25.2216,67.0229,13.12,39.3730572631783,12,5,1,0,1,0,0,1,0,0,1,0,0,17.991075981068178
24.3482,67.9382,23.8766,67.7899,6.02,54.55681102464327,19,3,0,1,0,0,1,1,0,0,1,0,0,31.647014710894577
25.2748,67.1639,25.0502,67.0751,20.28,26.525298576949623,1,0,0,0,1,0,0,1,0,0,1,0,0,28.25943754606686
25.2496,67.1792,25.0767,67.1045,10.34,20.643257878783032,21,2,0,0,0,0,1,0,1,0,0,1,0,29.660390122759317
24.8732,67.7327,25.1704,68.0382,28.37,45.162281969953,5,5,1,0,0,1,0,1,0,0,0,0,1,32.680353709047935
24.0662,67.2517,23.9737,67.1722,13.4,13.076293351984559,4,4,0,0,0,1,0,1,0,0,0,0,1,35.31589682029466
25.1162,67.6641,24.623,67.9936,20.52,64.12903080865105,2,2,0,0,0,0,1,1,0,0,0,0,1,40.748727582265275
25.0631,67.8064,25.3924,67.6814,7.11,38.715156486377495,15,3,0,0,1,0,0,1,0,0,0,1,0,24.060718610602123
24.9575,66.9325,25.2364,66.708,29.71,38.37724933466045,8,5,1,1,1,0,0,1,0,0,1,0,0,23.247317788361464
24.3001,66.5331,23.8054,66.5533,9.23,55.04635670478657,13,3,0,0,1,0,0,1,0,0,0,1,0,25.356782603504865
24.0938,67.7574,24.2586,67.7004,10.94,19.215530238777514,4,5,1,0,0,0,1,1,0,0,0,0,1,31.97893330239336
24.2207,67.7283,24.7071,67.961,28.45,58.990711957884024,9,5,1,1,1,0,0,1,0,0,0,0,1,24.32398363820281
24.0965,67.0143,24.3868,66.5414,3.92,57.80074493255983,7,3,0,1,0,0,1,1,0,0,0,1,0,32.50354113140364
24.7351,66.5516,24.4889,66.2307,19.21,42.44819513469482,8,3,0,1,1,0,0,1,0,0,1,0,0,17.17721056927546
24.614,67.9296,24.3921,68.0123,3.78,26.054387321921805,5,3,0,0,1,0,0,1,0,0,1,0,0,26.053649042707175
25.3816,67.0162,25.8745,67.3479,2.16,64.10760138698342,19,3,0,1,1,0,0,0,0,1,0,1,0,17.728996881182013
24.4267,66.5567,24.6024,66.412,28.72,24.413252981016786,10,2,0,0,0,0,1,1,0,0,1,0,0,41.06483974100493
24.1927,67.5204,23.8801,67.3481,22.14,38.9151452219431,21,4,0,0,0,1,0,1,0,0,1,0,0,35.24051045979433
25.0617,66.882,24.5661,66.5245,17.94,65.86970253417114,21,3,0,0,0,1,0,0,0,1,1,0,0,33.535814758981985
25.159,67.3168,25.0184,67.7566,7.75,46.96794112844543,21,5,1,0,0,0,1,1,0,0,0,0,1,28.280751981944075
25.3502,66.69,25.2707,67.1053,29.42,42.67193022200321,20,2,0,0,0,1,0,1,0,0,0,1,0,57.70307699953407
24.1432,67.2137,24.5456,67.4454,20.62,50.52801944473996,21,4,0,0,0,1,0,1,0,0,0,0,1,46.18103052263627
25.2827,67.6533,25.1359,67.6641,27.2,16.35953629979079,3,6,1,0,1,0,0,1,0,0,1,0,0,33.15137982020502
24.3149,67.6693,24.3405,67.2111,25.55,46.51257985434735,1,1,0,0,0,1,0,1,0,0,0,1,0,63.11972514015741
24.338,67.3142,24.126,67.0352,23.12,36.82418959979353,22,4,0,0,0,1,0,0,0,1,0,0,1,49.73734508406564
24.6107,67.8318,24.4339,67.634,23.67,28.05181978155905,8,4,0,1,1,0,0,0,0,1,1,0,0,14.254430915768316
25.4273,66.6971,24.9323,66.9624,23.43,61.17416938480322,10,4,0,0,1,0,0,1,0,0,0,0,1,28.496595176754333
25.1958,66.9183,25.1009,67.3955,27.78,49.17792998649115,10,1,0,0,1,0,0,0,0,1,0,0,1,16.764408884014273
24.0645,66.9869,24.1394,67.0835,4.55,12.864750860900143,4,5,1,0,0,1,0,1,0,0,0,1,0,48.163740257152256
25.2006,67.3636,25.3225,67.6492,3.23,31.758202270885985,4,0,0,0,0,0,1,1,0,0,0,1,0,44.836888902458625
25.0964,67.777,24.9942,67.9114,5.36,17.67650215298468,16,2,0,0,0,1,0,1,0,0,0,0,1,61.26435229697441
24.4718,67.168,24.1321,66.9005,17.43,46.49392017810137,20,4,0,0,1,0,0,1,0,0,1,0,0,19.76127742071777
24.2094,67.7853,24.3456,68.2778,26.22,52.167167086082145,23,1,0,0,0,0,1,0,0,1,1,0,0,29.274066343779584
24.3834,67.0348,24.3449,66.5554,8.26,48.7477606953424,18,1,0,1,1,0,0,1,0,0,1,0,0,17.129022750533956
24.3963,66.7735,24.415,67.0262,20.07,25.672460405983106,9,6,1,1,1,0,0,1,0,0,1,0,0,18.233962553338547
24.8675,67.4563,25.2256,67.3242,8.12,41.98375321328873,18,4,0,1,0,0,1,0,0,1,0,0,1,25.775741889952815
24.3064,67.5315,24.0409,67.6945,2.94,33.83757634778921,0,4,0,0,0,0,1,0,1,0,0,0,1,20.09436136155422
24.0255,67.2311,24.29,67.0501,24.66,34.67323938245381,8,2,0,1,1,0,0,1,0,0,0,0,1,27.39802192997511
24.2284,67.8968,23.7416,67.8476,6.42,54.35997713949479,7,3,0,1,0,1,0,0,0,1,1,0,0,39.44538773523467
24.8308,67.0973,24.51,66.7462,22.28,50.30964657270457,4,0,0,0,0,0,1,1,0,0,1,0,0,43.154574636522206
25.2628,67.2736,25.1475,67.1873,29.33,15.484101613635007,16,5,1,0,0,0,1,1,0,0,0,1,0,34.83850276536167
24.8539,66.5341,24.3815,66.3945,8.14,54.39104286162286,16,2,0,0,0,0,1,0,0,1,1,0,0,27.450187759291502
25.2436,67.0988,25.0034,67.0339,15.37,27.4965927791446,21,3,0,0,0,1,0,1,0,0,0,0,1,60.15110331781237
24.0385,66.5034,24.3083,66.6812,28.48,35.00497629436994,23,4,0,0,0,1,0,1,0,0,0,0,1,55.58676914686567
24.0284,67.9691,23.6438,67.6863,27.38,51.53874381590307,6,4,0,0,1,0,0,1,0,0,0,1,0,24.928821432345273
25.301,67.7506,25.134,67.9264,18.64,25.643514866892033,20,2,0,0,0,1,0,1,0,0,0,1,0,45.45970171201924
24.6417,66.5599,24.4432,66.373,11.43,29.061482315819447,17,4,0,1,1,0,0,1,0,0,0,0,1,28.05019092775752
24.428,67.5694,24.7819,67.1822,29.86,55.50601520161359,0,3,0,0,1,0,0,1,0,0,0,1,0,22.622725489492996
24.0574,67.464,23.6552,66.9977,19.45,65.18262541742436,14,2,0,0,0,1,0,1,0,0,0,1,0,60.02420342299893
25.2729,66.7475,24.955,67.0627,29.52,47.504411823604364,23,5,1,0,1,0,0,1,0,0,1,0,0,29.57325245549131
24.3647,66.8566,24.0792,67.1417,25.44,42.937707698729504,20,4,0,0,0,1,0,0,1,0,1,0,0,40.98736889055299
25.0525,67.6853,24.8785,67.6941,22.68,19.368242564971766,20,2,0,0,1,0,0,0,1,0,0,0,1,8.716061385646745
25.0897,66.937,25.3682,66.949,7.9,30.99130236841804,22,6,1,0,0,1,0,1,0,0,1,0,0,31.499433550342033
25.3604,66.6438,25.5209,66.2164,27.98,46.479144712268294,16,3,0,0,0,1,0,1,0,0,0,0,1,61.419328542849975
25.1152,67.3933,24.9743,67.6616,28.72,31.24114159962913,16,2,0,0,0,1,0,0,0,1,0,1,0,30.029343981299856
24.9853,67.2165,25.265,66.9262,11.74,42.6781108259232,8,6,1,1,1,0,0,0,0,1,0,1,0,18.044216254429223
24.0809,66.928,24.1619,67.2148,6.19,30.46776064187123,15,3,0,0,0,1,0,1,0,0,0,0,1,63.296692234742935
24.3071,67.1991,24.6798,66.8171,9.49,56.67086163955839,22,1,0,0,0,1,0,1,0,0,1,0,0,57.01863048467335
25.1516,66.9291,24.9828,66.5307,17.55,44.30028353202863,22,4,0,0,0,1,0,1,0,0,0,0,1,54.302114457189944
24.5985,67.2544,24.4627,67.3529,7.26,18.091476219008157,15,0,0,0,1,0,0,1,0,0,1,0,0,16.274369227235738
25.3254,67.378,25.2755,67.7719,19.77,39.98521887903258,11,1,0,0,0,1,0,1,0,0,0,0,1,53.04174245818604
24.485,67.9664,24.1536,67.5148,3.95,58.75256258597657,1,6,1,0,0,0,1,1,0,0,1,0,0,49.04695540022371
24.518,67.5445,24.5513,67.3086,2.06,24.148077433076377,18,3,0,1,1,0,0,1,0,0,0,0,1,23.117390575139613
25.1691,66.5658,24.8228,66.6277,17.81,39.008844715447665,12,2,0,0,0,1,0,1,0,0,1,0,0,32.734561462638204
24.534,66.9945,24.1909,66.5269,24.2,60.818679425588336,4,4,0,0,0,1,0,1,0,0,0,0,1,63.688388389718455
25.0508,67.8703,25.2659,67.8104,22.08,24.666122603581112,19,6,1,1,0,0,1,1,0,0,0,1,0,43.42483778981069
24.6205,67.0445,24.6551,67.3304,28.05,29.15144264854282,0,3,0,0,0,0,1,1,0,0,0,0,1,23.77771423289569
24.0257,67.5354,23.6715,67.0994,28.41,59.30731702092365,12,5,1,0,1,0,0,1,0,0,0,1,0,20.821369001921823
24.3259,67.6929,24.6941,67.2037,3.42,64.23368551567582,3,1,0,0,0,1,0,1,0,0,0,1,0,63.61549214187409
25.0664,67.073,24.9245,67.1797,22.71,19.094397294530726,22,4,0,0,0,1,0,1,0,0,0,1,0,32.93065579148301
24.2898,66.6262,24.589,67.1209,13.3,60.12314204724513,14,0,0,0,0,1,0,1,0,0,0,0,1,48.29572448502294
24.7892,66.8037,25.0963,66.5853,23.17,40.63197545679958,17,3,0,1,1,0,0,1,0,0,0,0,1,20.930200451835187
24.5595,66.5316,24.1714,66.2442,10.54,52.05555367601011,7,3,0,1,0,1,0,0,1,0,0,1,0,31.344345937512664
24.7316,67.4257,25.0139,67.208,8.4,38.31019253412799,2,0,0,0,0,0,1,1,0,0,0,1,0,34.27914437226318
25.1038,67.7287,24.9825,68.0316,12.95,33.362596232707766,20,4,0,0,0,1,0,1,0,0,0,1,0,46.35663504871827
24.0256,66.5091,23.643,66.0313,18.29,64.58847070383143,9,6,1,1,0,0,1,1,0,0,0,1,0,48.30063202555468
24.9851,67.9888,24.8929,68.1167,13.39,16.474443229081423,9,6,1,1,0,0,1,0,0,1,0,1,0,32.282772841048356
24.302,66.6027,24.5742,66.2187,25.84,49.267060972948684,8,5,1,1,1,0,0,1,0,0,1,0,0,17.6209562422869
24.1947,67.347,24.4749,67.7949,19.52,55.04558384506988,20,5,1,0,0,1,0,0,0,1,0,1,0,49.06446457725773
24.6771,67.2351,24.977,67.321,10.07,34.45570241572167,19,2,0,1,1,0,0,1,0,0,1,0,0,24.15482901929272
25.4954,66.6274,25.992,66.4151,16.16,59.17194485601814,7,2,0,1,0,1,0,1,0,0,0,0,1,62.010380103557
25.0996,67.5646,25.0429,67.743,6.59,19.04216671076625,7,3,0,1,1,0,0,1,0,0,0,1,0,23.34664827683426
24.8424,67.1206,24.4601,67.2014,15.54,43.2869905835596,10,0,0,0,0,0,1,0,0,1,1,0,0,32.33831082559102
25.3289,67.1412,25.5034,67.6189,7.91,51.75192562495172,22,5,1,0,0,1,0,1,0,0,1,0,0,49.23520298146279
24.9995,67.0326,24.7844,66.8755,2.81,28.690855743275712,9,1,0,1,0,0,1,1,0,0,0,0,1,26.4515080526222
25.189,67.3656,25.2203,66.9823,7.28,38.719898976828595,3,6,1,0,0,0,1,0,0,1,0,0,1,24.417222837900713
24.4352,66.8745,23.961,66.6318,18.53,58.19139813605332,14,5,1,0,1,0,0,0,1,0,1,0,0,13.87574864129664
24.4922,67.5566,24.0499,67.2018,14.85,60.92848672666458,18,4,0,1,0,0,1,0,0,1,1,0,0,26.22793906965724
24.4426,66.7975,24.7062,66.8901,18.43,30.770407093175084,0,2,0,0,0,1,0,1,0,0,1,0,0,69.14271339985713
24.0856,66.5931,24.145,66.4563,2.45,15.374915121324786,23,4,0,0,0,0,1,1,0,0,0,1,0,26.028349791979167
24.2288,66.5642,24.0091,66.1663,21.26,47.19632999649781,8,6,1,1,1,0,0,1,0,0,0,0,1,26.70076046650427
24.9728,67.0089,25.102,67.4093,12.89,42.82062023041576,15,1,0,0,0,0,1,1,0,0,0,0,1,29.327984941935902
24.7748,66.548,24.7083,66.068,4.54,49.03485349205683,15,2,0,0,0,0,1,1,0,0,0,1,0,25.139402199680937
25.3837,66.7206,25.4751,67.0023,8.99,30.059075388934293,0,1,0,0,0,1,0,1,0,0,1,0,0,67.84846734984701
24.3779,67.5467,24.7231,68.003,23.79,60.02746636636279,5,5,1,0,1,0,0,1,0,0,0,1,0,25.980807486258495
24.9964,67.8926,25.2245,67.5018,3.52,46.81430892240602,8,1,0,1,1,0,0,0,1,0,0,1,0,15.24828264156836
24.5416,67.5518,24.0929,67.9109,12.36,61.75244412694855,19,5,1,1,0,0,1,1,0,0,0,0,1,49.67019911257817
24.9429,66.6334,25.4143,66.231,8.52,66.23651014340969,8,2,0,1,0,0,1,1,0,0,0,1,0,34.95928803833342
24.4038,67.0419,24.1999,67.4897,5.68,50.72939645192707,18,5,1,1,0,0,1,1,0,0,1,0,0,25.939700623207703
25.4029,66.6558,25.1183,66.4907,5.21,35.73689856623864,14,4,0,0,0,0,1,1,0,0,0,0,1,37.44550556675648
24.355,67.4218,24.6984,67.8593,6.78,58.4535703435142,10,1,0,0,1,0,0,1,0,0,0,0,1,22.34974526349493
24.8472,66.5711,24.5165,66.0841,9.34,61.426986104214855,3,4,0,0,0,1,0,1,0,0,1,0,0,34.849069477832685
25.0225,66.8894,24.546,66.6145,7.86,59.812295240459655,14,6,1,0,1,0,0,0,0,1,1,0,0,28.199754365808005
24.5522,67.5503,24.3499,67.8927,3.94,41.31859518615971,3,2,0,0,0,1,0,1,0,0,1,0,0,36.3600720285371
24.859,66.802,25.1722,66.694,10.39,36.48693468867326,7,1,0,1,0,1,0,1,0,0,1,0,0,58.99809850479257
24.5517,66.8796,24.3975,66.7996,17.67,18.961641489594992,3,5,1,0,0,1,0,1,0,0,0,0,1,59.5739289166075
24.3547,67.9736,24.4086,68.117,23.01,15.71135147220057,9,2,0,1,0,0,1,1,0,0,1,0,0,28.88182199894866
24.5931,67.4274,24.3834,67.8497,13.98,48.68126640618789,11,3,0,0,0,1,0,1,0,0,0,1,0,47.20409197334464
25.2575,66.9965,25.7437,67.0628,25.16,54.47091625392011,5,0,0,0,0,1,0,1,0,0,1,0,0,62.02377998711479
25.3484,67.2626,25.829,67.466,12.75,57.201111447712776,15,2,0,0,0,1,0,1,0,0,1,0,0,55.444183780867824
24.1212,67.9036,24.3221,67.7305,6.96,28.41044830996908,22,6,1,0,0,1,0,1,0,0,0,0,1,44.993017327103125
25.2877,67.0259,24.8053,67.1084,16.79,54.28044807143488,0,3,0,0,0,1,0,1,0,0,0,1,0,40.345903213238394
25.3407,67.4833,25.6285,67.4672,20.4,32.042677858864195,10,0,0,0,1,0,0,1,0,0,0,1,0,25.593594767273743
24.1525,66.6454,24.5855,67.1116,24.37,67.438388148047,13,4,0,0,1,0,0,1,0,0,0,0,1,20.25234214674265
24.0119,67.3087,24.5014,66.927,10.2,66.78307914768463,7,3,0,1,1,0,0,1,0,0,0,0,1,25.15874103613278
24.6825,67.6848,24.2992,67.515,19.72,45.95405256595162,1,4,0,0,0,1,0,0,0,1,0,1,0,45.20165234924271
24.535,66.5972,24.8288,66.6867,29.74,33.89747638184363,7,4,0,1,1,0,0,1,0,0,0,0,1,29.76529829082003
24.4105,67.2906,24.8773,67.6316,7.82,62.30533995786508,3,3,0,0,0,1,0,1,0,0,0,0,1,39.52148137505261
24.525,66.6176,24.7299,66.7922,2.53,28.819721095436385,6,6,1,0,0,1,0,0,1,0,0,0,1,22.83283584102334
24.4591,67.0796,24.2851,66.6758,22.31,45.24469404834124,12,2,0,0,0,1,0,1,0,0,1,0,0,38.02765280736308
25.2612,66.9225,25.2639,67.3917,21.64,47.1838856655166,2,4,0,0,0,0,1,0,0,1,0,1,0,21.632086105638408
24.419,67.3791,23.9245,67.0936,12.09,62.14723263548859,0,3,0,0,0,1,0,0,1,0,1,0,0,47.27230168374605
24.9325,67.9559,24.5989,67.7311,14.5,43.48783501230739,13,6,1,0,0,1,0,1,0,0,0,1,0,32.09417991304191
24.5235,66.7127,24.0388,66.4683,28.15,59.31647951992801,20,0,0,0,0,1,0,0,0,1,0,0,1,39.33938574569107
24.0591,66.868,23.642,66.7571,16.28,47.73103348622065,14,4,0,0,0,1,0,1,0,0,1,0,0,72.07496020237346
24.6198,67.327,24.8582,67.0473,11.67,38.73761996888417,10,6,1,0,0,0,1,1,0,0,0,1,0,37.44482750252689
24.7955,67.8091,24.9239,67.5631,11.25,28.632912232899706,13,3,0,0,0,1,0,0,0,1,1,0,0,49.49280174167124
24.6858,67.4956,25.0134,67.9137,7.28,55.7371295555042,3,2,0,0,1,0,0,0,0,1,1,0,0,29.092090589801376
24.2126,67.6523,24.5389,67.4661,8.22,40.891372036706116,11,5,1,0,1,0,0,1,0,0,0,1,0,16.275159604670456
25.473,67.224,25.7207,67.4205,5.31,33.86616192542312,21,5,1,0,0,1,0,1,0,0,0,1,0,30.46570214651894
24.6024,67.9273,24.7992,67.4684,20.53,51.263777852766104,13,3,0,0,0,1,0,1,0,0,0,1,0,69.39922297217393
24.9388,66.9262,24.969,66.5481,14.71,38.265622441143094,3,5,1,0,0,0,1,1,0,0,1,0,0,32.64037044022814
24.7869,67.0481,25.043,67.1071,17.86,29.091964870782437,14,6,1,0,0,1,0,1,0,0,1,0,0,39.78750582002778
24.3831,67.6627,24.3181,68.119,5.14,46.78616796422282,14,4,0,0,0,1,0,1,0,0,1,0,0,67.48039793832943
24.2545,67.8271,23.8435,67.6561,11.46,48.88857350159984,22,4,0,0,0,0,1,1,0,0,1,0,0,45.282103508510495
25.146,67.1952,25.4824,67.087,14.3,38.95502233772086,11,2,0,0,0,1,0,0,0,1,1,0,0,40.34511852591067
25.3864,67.5729,25.4683,67.9714,5.47,41.0418761199611,20,3,0,0,0,1,0,0,0,1,1,0,0,38.401702914492205
24.2422,67.3469,24.0218,67.1068,2.18,34.557869764432276,12,2,0,0,0,1,0,1,0,0,0,0,1,30.950752838750645
24.7795,66.6238,24.7836,66.1299,5.37,49.863861859353605,12,5,1,0,0,0,1,1,0,0,1,0,0,44.10658820243701
25.4491,67.693,25.2443,67.6113,20.52,24.207481941156146,13,4,0,0,1,0,0,0,0,1,1,0,0,28.069507961511665
24.0091,67.019,24.2027,66.771,4.01,33.12141188947635,11,2,0,0,0,0,1,1,0,0,1,0,0,30.09928553510045
24.0453,66.5419,23.8397,66.8057,5.96,35.23333044528956,5,4,0,0,0,0,1,1,0,0,0,0,1,46.37446296500356
24.9626,66.8163,25.0017,67.1186,19.42,30.77788174689858,18,1,0,1,1,0,0,1,0,0,0,1,0,29.03722407238898
25.0643,66.5366,25.2449,66.8076,16.76,33.871240221789755,23,3,0,0,0,0,1,1,0,0,0,0,1,31.35529024228002
25.4571,67.6517,25.5193,67.5502,3.15,12.313712234705353,13,1,0,0,0,1,0,1,0,0,0,0,1,54.97683244679918
25.1233,67.123,24.9992,67.3421,22.83,26.02823197368075,20,1,0,0,0,0,1,1,0,0,0,1,0,50.76465219877013
25.2914,67.5775,25.1657,67.1705,10.94,43.25975614758096,13,0,0,0,0,0,1,0,0,1,0,1,0,23.25617257537711
25.0864,66.6101,25.404,66.9423,23.7,48.61554520456,6,3,0,0,1,0,0,1,0,0,0,1,0,30.84948931048297
24.8569,66.5121,24.5942,66.6752,28.77,33.53570414831043,14,5,1,0,0,1,0,0,0,1,0,1,0,34.42402649842559
25.478,67.9425,25.2297,68.0846,15.94,31.083456000371395,0,0,0,0,0,0,1,1,0,0,0,1,0,32.334020644729726
24.7248,67.445,24.7142,67.7342,5.19,29.23460742349342,8,0,0,1,1,0,0,1,0,0,1,0,0,28.78272803895414
25.2847,66.7405,24.8764,67.1913,19.83,64.20605588850908,13,0,0,0,0,1,0,1,0,0,1,0,0,46.66948910834738
25.2548,67.9736,25.3533,68.2896,22.43,33.60139748970508,9,1,0,1,1,0,0,0,0,1,0,1,0,20.03860588485643
24.9662,66.9603,24.7576,66.8473,24.24,25.845549107171156,5,4,0,0,0,0,1,1,0,0,0,1,0,34.363756521080866
24.4187,66.5788,24.0496,66.6109,16.8,41.17090458801905,19,0,0,1,1,0,0,1,0,0,0,0,1,29.368958824806437
24.6959,67.2406,24.2316,67.1554,13.4,52.34300834593187,4,2,0,0,0,1,0,1,0,0,1,0,0,69.97255440651357
24.0166,67.492,24.2153,67.2066,5.44,36.430013365628,23,2,0,0,1,0,0,1,0,0,1,0,0,34.50491794515538
24.1123,66.6522,23.8566,66.6596,17.87,28.44248021444548,18,1,0,1,1,0,0,1,0,0,0,1,0,27.42212798312087
24.0138,67.2734,23.5482,67.4926,15.49,56.37250947392164,0,1,0,0,1,0,0,1,0,0,0,1,0,19.415324387152257
24.5664,67.2548,24.911,67.2046,17.59,38.6516932060773,6,3,0,0,0,0,1,1,0,0,1,0,0,47.10158768869197
24.6861,67.6729,24.5871,67.1964,23.4,49.40325845196114,8,0,0,1,1,0,0,1,0,0,0,1,0,20.644249161420785
24.3595,67.2816,24.8318,67.373,1.31,53.32420047949003,6,2,0,0,0,1,0,1,0,0,0,1,0,55.00981202069307
25.0578,66.9123,24.9174,67.2211,14.67,34.81908547961662,21,3,0,0,0,0,1,1,0,0,0,1,0,38.38161097948233
24.1634,66.6971,24.6154,66.5708,28.5,51.86210033541038,14,5,1,0,0,0,1,1,0,0,1,0,0,28.799719985060605
24.7204,67.3016,24.8557,67.7555,29.1,48.22779789165615,17,1,0,1,1,0,0,1,0,0,1,0,0,30.871960283571237
25.2203,67.5724,25.6414,67.8171,26.07,52.88031724933279,14,3,0,0,0,1,0,0,0,1,0,1,0,45.30799123270783
24.9248,67.8343,25.0673,68.237,4.19,43.567672115764694,16,2,0,0,0,1,0,0,0,1,0,1,0,53.50258698651288
24.2227,67.2708,23.8162,67.4994,25.26,50.8151619221161,9,3,0,1,0,0,1,0,0,1,0,1,0,32.66448080679035
24.6029,66.8325,24.4538,66.3513,24.52,51.424139242559654,13,6,1,0,0,1,0,0,0,1,0,0,1,49.87409217584485
24.2712,67.9535,24.0227,68.3529,22.77,49.049094126745935,14,6,1,0,0,1,0,1,0,0,1,0,0,59.04458809703733
24.0213,66.8248,24.496,66.6295,15.25,56.37521167266573,16,0,0,0,0,1,0,1,0,0,0,0,1,41.90155434313221
24.8781,67.3655,24.6635,67.2318,28.52,27.415966730987794,14,2,0,0,0,1,0,1,0,0,1,0,0,55.845721587941746
24.8894,67.3535,25.1253,67.1009,29.25,36.5513266008815,4,4,0,0,0,0,1,1,0,0,1,0,0,35.15558245355502
24.5808,67.5984,24.6687,67.8482,20.35,27.07607261894093,20,2,0,0,0,1,0,0,1,0,0,1,0,23.106199797496966
25.3771,67.9167,25.4415,68.3656,16.69,45.65197400238761,22,3,0,0,0,1,0,0,0,1,1,0,0,46.64469439073758
25.0288,66.8025,25.2511,66.5071,25.57,38.66791024995763,21,6,1,0,0,0,1,1,0,0,0,1,0,32.9960975715515
25.3371,67.1913,25.1261,66.9959,14.58,30.60670938888761,13,4,0,0,1,0,0,1,0,0,0,0,1,25.18740636657762
24.6681,67.0924,24.4939,66.7003,17.75,44.12693458427035,23,6,1,0,0,1,0,1,0,0,0,1,0,34.20199788566942
24.2386,66.5966,24.0329,67.0735,14.88,53.52611019185115,4,6,1,0,0,0,1,1,0,0,0,0,1,26.019343318489767
25.4792,67.0414,25.7675,66.9905,2.01,32.461143533008055,8,0,0,1,1,0,0,1,0,0,1,0,0,20.0500135680572
24.4994,67.6231,24.8068,67.4618,29.15,37.86926000970081,14,4,0,0,0,1,0,1,0,0,1,0,0,36.788215922339695
24.8391,66.6148,24.9883,66.2829,23.66,37.35723123348051,21,4,0,0,0,0,1,1,0,0,0,0,1,40.200137441492814
24.8963,67.7148,24.6642,67.785,12.46,26.763742124664024,11,4,0,0,0,0,1,1,0,0,1,0,0,54.53305878253079
25.2128,67.843,24.9596,67.3764,4.68,54.778435679261825,3,2,0,0,0,0,1,0,0,1,0,1,0,36.93203565622154
24.664,66.7677,24.9366,66.8189,6.2,30.74916043320659,2,1,0,0,0,1,0,0,0,1,1,0,0,42.480230911504485
25.469,66.8074,25.1716,66.3948,15.15,53.0420493218843,20,5,1,0,1,0,0,1,0,0,0,0,1,32.947292507790586
25.0638,66.5412,24.887,66.2108,4.33,38.672939162686795,16,0,0,0,0,1,0,1,0,0,1,0,0,37.933420714264344
24.4545,67.8945,24.2784,68.0473,18.25,24.959452586451246,19,0,0,1,1,0,0,0,1,0,1,0,0,11.8374711414645
24.0477,67.7326,23.8874,67.4592,24.96,33.006200045042924,19,2,0,1,1,0,0,1,0,0,1,0,0,31.487939494010153
24.5131,67.6429,24.3049,67.5482,23.24,25.05806835495009,20,2,0,0,0,1,0,0,0,1,1,0,0,56.420320442265705
25.0343,67.8619,24.5761,67.7716,10.94,51.758351072816765,13,3,0,0,0,0,1,0,0,1,1,0,0,27.298751151827524
24.0999,67.1644,23.7818,66.9409,28.19,42.03611407318299,9,0,0,1,1,0,0,1,0,0,0,1,0,22.687052951742395
24.9518,67.7872,24.6392,68.0476,7.4,43.579412617370025,18,6,1,1,1,0,0,1,0,0,0,1,0,19.314548678535026
25.4514,67.5087,25.6938,67.0224,22.26,55.728635734530044,22,2,0,0,0,1,0,1,0,0,0,1,0,36.787090909033225
24.3611,67.9943,23.932,68.1683,16.8,50.875322851735206,16,4,0,0,0,0,1,1,0,0,0,0,1,28.38252139385847
24.7503,67.9838,24.6728,67.7812,29.29,22.205439850092965,0,1,0,0,0,1,0,0,1,0,1,0,0,41.01949284003861
24.4714,67.633,24.3104,67.2077,13.02,46.642830375216214,17,6,1,1,0,0,1,1,0,0,1,0,0,31.450335837292315
25.1036,67.937,25.4336,67.5965,16.24,50.187497336623636,10,0,0,0,0,0,1,1,0,0,0,1,0,22.6714096986792
24.3047,66.9709,23.9466,66.9762,24.98,39.82253560126787,20,3,0,0,0,0,1,1,0,0,1,0,0,24.73079190929206
24.4601,67.3634,24.2688,67.5194,14.1,26.49846398581964,3,5,1,0,0,0,1,1,0,0,0,0,1,39.9335565106325
25.4003,66.8284,25.555,67.0822,18.31,30.74040447148652,14,2,0,0,0,1,0,1,0,0,0,0,1,38.9548714763017
